ID,cap,uncap,dcp2_2,Assigned_gene_name
352,1352,1591,0.4593951749915053,YBR106W
355,12,9,0.5714285714285714,YBR108W
356,196,108,0.6447368421052632,YBR108W
357,264,277,0.4879852125693161,YBR110W
358,687,495,0.5812182741116751,YBR110W
360,489,383,0.5607798165137615,YBR111W-A
362,166,63,0.7248908296943232,YBR114W
366,19,17,0.5277777777777778,YBR118W
367,36368,32633,0.5270648251474617,YBR118W
369,61,139,0.305,YBR119W
371,38,22,0.6333333333333333,YBR124W
373,1410,534,0.7253086419753086,YBR126W-A
376,45,44,0.5056179775280899,YBR131W
377,9,12,0.42857142857142855,YBR135W
378,1055,869,0.5483367983367984,YBR135W
379,87,96,0.4754098360655738,YBR136W
381,1114,191,0.8536398467432951,YBR137W
384,1668,955,0.6359130766298132,YBR139W
385,469,305,0.6059431524547804,YBR141W-A
386,166,261,0.3887587822014051,YBR142W
388,202,752,0.2117400419287212,YBR145W
390,380,995,0.2763636363636364,YBR146W
392,129,144,0.4725274725274725,YBR147W
393,1196,1606,0.4268379728765168,YBR149W
394,530,285,0.6503067484662577,YBR151W
396,21,54,0.28,YBR152W
398,329,205,0.6161048689138576,YBR153W
400,194,138,0.5843373493975904,YBR155W
406,2,18,0.1,YBR158W
407,1030,261,0.7978311386522076,YBR158W
408,1192,573,0.6753541076487252,YBR159W
409,224,443,0.33583208395802105,YBR160W
410,251,257,0.4940944881889764,YBR161W
412,66,43,0.6055045871559633,YBR162W-A
413,102,109,0.4834123222748815,YBR162W-A
414,4523,1084,0.8066702336365258,YBR162W-A
415,254,248,0.5059760956175299,YBR163W
416,9,11,0.45,YBR163W
418,428,157,0.7316239316239316,YBR165W
419,11,8,0.5789473684210527,YBR165W
421,11,1,0.9166666666666666,YBR168W
422,26,11,0.7027027027027027,YBR168W
423,3,16,0.15789473684210525,YBR168W
424,171,99,0.6333333333333333,YBR168W
425,67,20,0.7701149425287356,YBR168W
426,372,414,0.4732824427480916,YBR171W
428,44,15,0.7457627118644068,YBR175W
429,368,318,0.5364431486880467,YBR175W
431,135,77,0.6367924528301887,YBR176W
432,11,7,0.6111111111111112,YBR178W
435,18,15,0.5454545454545454,YBR183W
436,1039,309,0.7707715133531158,YBR183W
437,25,20,0.5555555555555556,YBR184W
440,1167,1270,0.4788674599917932,YBR187W
441,9349,10272,0.4764792824015086,YBR189W
443,15,19,0.4411764705882353,YBR191W
444,11595,14574,0.4430815086552791,YBR191W
445,2,58,0.03333333333333333,YBR191W-A
446,139,41,0.7722222222222223,YBR192W
447,237,297,0.4438202247191011,YBR194W
448,31,2,0.9393939393939394,YBR194W
454,734,484,0.6026272577996716,YBR199W
455,205,199,0.5074257425742574,YBR200W
456,64,106,0.3764705882352941,YBR201W
458,181,138,0.5673981191222571,YBR202W
460,50,25,0.6666666666666666,YBR203W
461,36,30,0.5454545454545454,YBR203W
464,912,274,0.7689713322091062,YBR205W
465,320,800,0.2857142857142857,YBR207W
468,170,126,0.5743243243243243,YBR210W
469,911,511,0.6406469760900141,YBR210W
471,324,176,0.648,YBR212W
472,48,22,0.6857142857142857,YBR213W
473,643,247,0.7224719101123596,YBR214W
474,208,97,0.6819672131147541,YBR215W
476,580,67,0.8964451313755796,YBR217W
478,165,77,0.6818181818181818,YBR225W
479,63,12,0.84,YBR228W
480,124,129,0.4901185770750988,YBR228W
482,37,433,0.07872340425531915,YBR230W-A
483,64,46,0.5818181818181818,YBR233W
484,294,638,0.31545064377682397,YBR233W-A
485,579,273,0.6795774647887324,YBR235W
486,49,306,0.13802816901408452,YBR237W
489,16,6,0.7272727272727273,YBR242W
490,0,2,0.0,YBR242W
491,351,385,0.4769021739130434,YBR242W
492,29,9,0.7631578947368421,YBR242W
493,90,228,0.2830188679245283,YBR244W
494,208,117,0.64,YBR244W
495,196,372,0.34507042253521125,YBR246W
497,33,50,0.3975903614457832,YBR250W
499,369,235,0.6109271523178808,YBR251W
500,3774,725,0.8388530784618804,YBR252W
501,12,12,0.5,YBR253W
502,648,403,0.6165556612749762,YBR253W
503,100,241,0.2932551319648094,YBR255W
506,8,6,0.5714285714285714,YBR257W
507,170,96,0.6390977443609023,YBR257W
508,43,80,0.34959349593495936,YBR259W
509,206,162,0.5597826086956522,YBR263W
510,357,443,0.44625,YBR265W
511,148,231,0.3905013192612137,YBR267W
513,485,801,0.3771384136858476,YBR268W
516,43,23,0.6515151515151515,YBR271W
517,41,137,0.2303370786516854,YBR271W
518,190,99,0.657439446366782,YBR274W
519,228,309,0.4245810055865922,YBR278W
522,249,262,0.48727984344422703,YBR279W
525,9,9,0.5,YBR282W
526,124,503,0.19776714513556615,YBR282W
528,141,105,0.573170731707317,YBR284W
531,13,7,0.65,YBR285W
532,144,198,0.42105263157894735,YBR286W
535,1920,981,0.6618407445708376,YBR287W
540,42,35,0.5454545454545454,YBR289W
542,582,448,0.5650485436893203,YBR290W
546,223,110,0.6696696696696697,YBR293W
547,18,16,0.5294117647058824,YBR293W
548,17,11,0.6071428571428571,YBR293W
552,42,28,0.6,YBR295W
553,88,117,0.4292682926829268,YBR295W
556,36,14,0.72,YBR297W
557,764,371,0.6731277533039648,YBR297W
559,12,8,0.6,YBR299W
560,16,0,1.0,YBR299W
565,200,340,0.3703703703703704,YCL063W
566,1293,221,0.8540290620871862,YCL058W-A
567,26,35,0.4262295081967213,YCL057W
568,4,11,0.26666666666666666,YCL057W
569,849,1643,0.34069020866773675,YCL057W
570,205,252,0.4485776805251641,YCL055W
575,0,1,0.0,YCL054W-A
577,1,0,1.0,YCL054W-A
578,686,330,0.6751968503937008,YCL054W
579,496,449,0.5248677248677248,YCL051W
583,134,81,0.6232558139534884,YCL048W-A
584,53,18,0.7464788732394366,YCL048W-A
585,514,230,0.6908602150537635,YCL048W-A
593,153,116,0.5687732342007435,YCL042W
594,2584,1794,0.5902238465052535,YCL040W
598,1054,183,0.8520614389652384,YCL039W
602,171,330,0.3413173652694611,YCL036W
603,36,56,0.39130434782608703,YCL034W
604,67,63,0.5153846153846153,YCL034W
605,605,470,0.5627906976744186,YCL034W
606,858,420,0.6713615023474179,YCL032W
610,1071,358,0.7494751574527642,YCL028W
612,62,83,0.42758620689655175,YCL027W
615,671,187,0.7820512820512819,YCL024W
616,0,4,0.0,YCL021W-A
617,0,2,0.0,YCL021W-A
619,426,181,0.7018121911037891,YCL019W
620,38,19,0.6666666666666666,YCL019W
621,9,4,0.6923076923076923,YCL019W
622,39,23,0.6290322580645161,YCL020W
623,1536,811,0.6544524925436728,YCL018W
625,46,5,0.9019607843137256,YCL014W
626,142,250,0.3622448979591837,YCL014W
628,6414,1891,0.7723058398555087,YCL005W-A
629,15,33,0.3125,YCL005W
630,1302,1697,0.4341447149049683,YCL005W
632,484,106,0.8203389830508474,YCL004W
634,4099,2926,0.5834875444839858,YCL001W
640,1383,1503,0.4792099792099792,YCR003W
650,1310,896,0.5938349954669084,YCR008W
651,1,16,0.05882352941176471,YCR008W
654,20,8,0.7142857142857143,YCR012W
655,135842,206769,0.3964904804574284,YCR012W
662,347,549,0.3872767857142857,YCR016W
666,11,11,0.5,YCR019W
667,485,394,0.5517633674630261,YCR019W
668,26,23,0.5306122448979592,YCR019W
669,1100,5087,0.17779214481978342,YCR020W-B
682,26,36,0.41935483870967744,YCR032W
683,317,259,0.5503472222222222,YCR032W
684,493,517,0.4881188118811881,YCR033W
685,4047,638,0.8638207043756669,YCR034W
686,800,1069,0.4280363830925629,YCR036W
691,121,123,0.4959016393442623,YCR045W-A
692,285,221,0.5632411067193676,YCR045W-A
695,48,18,0.7272727272727273,YCR047W-A
696,689,714,0.4910905203136137,YCR048W
699,3113,1471,0.6791012216404887,YCR051W
700,284,291,0.4939130434782609,YCR052W
702,1545,7597,0.16900021877050975,YCR053W
705,30,63,0.3225806451612903,YCR060W
706,1700,1275,0.5714285714285714,YCR060W
707,680,422,0.6170598911070779,YCR061W
713,442,333,0.5703225806451613,YCR063W
714,197,169,0.5382513661202186,YCR065W
715,75,118,0.3886010362694301,YCR065W
717,344,84,0.8037383177570093,YCR066W
718,14,2,0.875,YCR068W
719,207,156,0.5702479338842975,YCR068W
720,603,1141,0.3457568807339449,YCR068W
721,859,1027,0.4554612937433722,YCR069W
723,1981,387,0.8365709459459459,YCR073W-A
726,13,9,0.5909090909090909,YCR075W-A
727,1936,509,0.7918200408997955,YCR075W-A
729,500,436,0.5341880341880342,YCR079W
731,515,301,0.6311274509803921,YCR081W
732,2600,1951,0.5713030103274006,YCR082W
733,464,336,0.58,YCR083W
734,20,17,0.5405405405405406,YCR085W
735,19,12,0.6129032258064516,YCR086W
736,218,356,0.3797909407665505,YCR086W
737,10,17,0.3703703703703704,YCR087W
738,329,106,0.7563218390804598,YCR088W
739,114,840,0.11949685534591195,YCR088W
741,686,785,0.4663494221617947,YCR089W
742,61,69,0.4692307692307692,YCR089W
743,61,4,0.9384615384615383,YCR089W
745,181,152,0.5435435435435435,YCR091W
747,745,2864,0.20642837351066776,YCR093W
750,1441,761,0.6544050862851952,YCR094W
751,320,447,0.4172099087353325,YCR095W-A
754,0,1,0.0,YCR097W
767,38,36,0.5135135135135135,YCR102W-A
769,73,25,0.7448979591836735,YCR106W
770,781,486,0.6164167324388319,YCR106W
771,19,17,0.5277777777777778,YCR107W
782,44,86,0.3384615384615385,YDL241W
783,5,5,0.5,YDL241W
784,101,118,0.4611872146118721,YDL241W
785,39,7,0.8478260869565217,YDL240W
786,161,40,0.8009950248756219,YDL240W
787,17,19,0.4722222222222222,YDL237W
788,144,390,0.2696629213483146,YDL237W
790,439,363,0.5473815461346634,YDL236W
793,95,125,0.4318181818181818,YDL233W
794,1576,797,0.6641382216603455,YDL232W
795,1,0,1.0,YDL230W
796,188,269,0.4113785557986871,YDL230W
797,9945,6533,0.6035319820366549,YDL229W
806,196,111,0.6384364820846905,YDL225W
809,31,26,0.543859649122807,YDL221W
810,469,531,0.469,YDL219W
811,2,4,0.3333333333333333,YDL218W
818,7829,5200,0.6008903215902985,YDL212W
822,0,1,0.0,YDL210W
826,3816,5246,0.4210990951224895,YDL208W
827,244,187,0.5661252900232019,YDL207W
828,80,37,0.6837606837606838,YDL206W
829,290,178,0.6196581196581197,YDL204W
830,175,256,0.4060324825986079,YDL204W
831,532,265,0.6675031367628608,YDL202W
832,305,249,0.5505415162454874,YDL201W
835,20,57,0.2597402597402597,YDL196W
836,995,789,0.5577354260089686,YDL195W
839,83,51,0.6194029850746269,YDL194W
840,207,614,0.2521315468940317,YDL193W
841,21,8,0.7241379310344828,YDL193W
842,8152,7957,0.5060525172263952,YDL192W
845,17644,39004,0.3114673068775597,YDL191W
847,132,327,0.2875816993464052,YDL189W
849,538,641,0.4563189143341816,YDL185W
852,483,623,0.4367088607594937,YDL182W
854,2445,1274,0.6574347942995429,YDL181W
855,91,65,0.5833333333333334,YDL180W
856,93,166,0.3590733590733591,YDL179W
857,141,204,0.40869565217391307,YDL179W
858,174,139,0.5559105431309904,YDL178W
861,76,313,0.1953727506426735,YDL176W
862,181,186,0.4931880108991826,YDL173W
863,186,248,0.42857142857142855,YDL170W
864,273,522,0.3433962264150943,YDL168W
865,9,8,0.5294117647058824,YDL165W
866,121,357,0.25313807531380755,YDL165W
867,3,28,0.0967741935483871,YDL161W
868,520,469,0.5257836198179979,YDL161W
871,55,230,0.19298245614035087,YDL159W
872,19,22,0.4634146341463415,YDL156W
873,379,105,0.7830578512396694,YDL155W
875,129,284,0.3123486682808717,YDL150W
876,41,32,0.5616438356164384,YDL149W
877,2305,2112,0.5218474077428119,YDL147W
880,61,69,0.4692307692307692,YDL146W
882,948,1342,0.4139737991266376,YDL143W
883,449,340,0.5690747782002535,YDL141W
884,11,13,0.4583333333333333,YDL141W
887,132,98,0.5739130434782609,YDL138W
888,10,27,0.2702702702702703,YDL138W
889,2744,6612,0.2932877297990594,YDL137W
891,7024,19341,0.2664138061824388,YDL136W
896,2,28,0.06666666666666668,YDL133W
897,153,137,0.5275862068965518,YDL133W
898,246,114,0.6833333333333333,YDL133W
900,154,258,0.3737864077669903,YDL132W
901,710,317,0.6913339824732231,YDL131W
902,2002,498,0.8008,YDL130W-A
904,14923,6623,0.6926111575234383,YDL130W
906,40,36,0.5263157894736842,YDL129W
907,974,887,0.5233745298226761,YDL128W
909,5,9,0.35714285714285715,YDL127W
910,107,100,0.5169082125603864,YDL127W
913,43,9,0.8269230769230769,YDL124W
914,1585,5690,0.2178694158075601,YDL124W
917,11,77,0.125,YDL123W
918,954,687,0.5813528336380256,YDL123W
920,6,9,0.4,YDL122W
921,235,400,0.3700787401574803,YDL122W
922,73,160,0.3133047210300429,YDL122W
923,391,299,0.5666666666666667,YDL120W
925,137,102,0.5732217573221757,YDL117W
926,159,124,0.5618374558303887,YDL117W
927,196,192,0.5051546391752577,YDL116W
928,29,9,0.7631578947368421,YDL114W-A
929,75,169,0.3073770491803279,YDL112W
931,463,324,0.5883100381194409,YDL108W
932,103,47,0.6866666666666666,YDL107W
937,36,14,0.72,YDL105W
938,69,16,0.8117647058823529,YDL105W
940,243,88,0.7341389728096677,YDL102W
941,435,488,0.4712892741061755,YDL099W
942,199,208,0.488943488943489,YDL095W
943,23,84,0.21495327102803735,YDL093W
946,350,1889,0.15631978561857973,YDL092W
949,88,87,0.5028571428571429,YDL089W
950,11,53,0.171875,YDL089W
951,2146,1022,0.67739898989899,YDL086W
953,5,7,0.4166666666666667,YDL085W
954,1400,1197,0.5390835579514824,YDL084W
955,9,10,0.4736842105263158,YDL084W
956,11689,4441,0.7246745195288282,YDL082W
967,15,81,0.15625,YDL075W
968,2,13,0.13333333333333333,YDL075W
969,13525,5829,0.6988219489511213,YDL075W
971,202,281,0.41821946169772256,YDL073W
972,76,24,0.76,YDL070W
973,382,139,0.7332053742802304,YDL070W
975,32,69,0.31683168316831684,YDL066W
976,2028,914,0.6893269884432359,YDL066W
978,496,304,0.62,YDL064W
979,177,254,0.4106728538283063,YDL060W
980,114,171,0.4,YDL058W
981,30,57,0.3448275862068966,YDL057W
984,141,81,0.6351351351351351,YDL056W
987,570,1225,0.31754874651810583,YDL051W
990,8,9,0.4705882352941176,YDL047W
991,1056,389,0.7307958477508649,YDL047W
992,4513,8136,0.3567870977942921,YDL046W
993,1724,1524,0.5307881773399015,YDL045W-A
1003,73,65,0.5289855072463768,YDL031W
1005,113,60,0.6531791907514449,YDL030W
1007,1129,383,0.7466931216931217,YDL029W
1010,26,33,0.4406779661016949,YDL026W
1011,1,22,0.043478260869565216,YDL025W-A
1014,3,2187,0.0013698630136986301,YDL022W
1015,62,53,0.5391304347826087,YDL021W
1017,192,108,0.64,YDL017W
1019,1104,1921,0.3649586776859504,YDL014W
1021,142,254,0.35858585858585856,YDL013W
1022,154,31,0.8324324324324325,YDL010W
1023,206,464,0.3074626865671642,YDL010W
1026,978,1056,0.4808259587020649,YDL008W
1027,24,1,0.96,YDL007W
1028,702,589,0.5437645236250969,YDL007W
1030,236,174,0.5756097560975609,YDL006W
1032,25,11,0.6944444444444444,YDL004W
1033,3956,8207,0.3252487050892049,YDL004W
1034,10,6,0.625,YDL003W
1035,350,148,0.7028112449799196,YDL003W
1036,89,195,0.3133802816901409,YDL001W
1038,3,4,0.42857142857142855,YDR002W
1039,2278,3022,0.42981132075471706,YDR002W
1041,1007,842,0.5446187128177393,YDR003W
1042,34,112,0.2328767123287671,YDR003W-A
1043,7,19,0.2692307692307692,YDR003W-A
1044,5,4,0.5555555555555556,YDR004W
1045,165,214,0.4353562005277045,YDR004W
1047,416,176,0.7027027027027027,YDR007W
1048,560,458,0.550098231827112,YDR007W
1050,44,21,0.676923076923077,YDR009W
1051,7,17,0.2916666666666667,YDR009W
1054,1491,496,0.7503774534474081,YDR011W
1055,3,7,0.3,YDR011W
1056,20,41,0.3278688524590164,YDR011W
1058,42,59,0.4158415841584158,YDR012W
1059,15,9,0.625,YDR012W
1060,8789,4840,0.6448748991121872,YDR012W
1062,1,23,0.04166666666666666,YDR013W
1063,346,242,0.5884353741496599,YDR013W
1064,208,195,0.5161290322580645,YDR014W
1065,4,10,0.2857142857142857,YDR014W-A
1073,10,3,0.7692307692307693,YDR021W
1074,76,72,0.5135135135135135,YDR021W
1075,2482,1530,0.6186440677966102,YDR023W
1076,24,14,0.631578947368421,YDR025W
1077,6551,9412,0.4103865188247823,YDR025W
1080,720,218,0.767590618336887,YDR031W
1083,182,15,0.9238578680203046,YDR033W
1084,5253,15703,0.25066806642489026,YDR033W
1089,0,414,0.0,YDR034W-B
1090,166,133,0.5551839464882943,YDR034W-B
1091,236,484,0.3277777777777778,YDR035W
1093,55,79,0.41044776119402987,YDR037W
1094,2779,4166,0.4001439884809215,YDR037W
1096,432,833,0.341501976284585,YDR041W
1104,98,115,0.460093896713615,YDR044W
1105,371,183,0.6696750902527075,YDR044W
1106,19,17,0.5277777777777778,YDR047W
1107,1498,607,0.7116389548693587,YDR047W
1108,785,319,0.7110507246376812,YDR047W
1110,96,102,0.4848484848484849,YDR049W
1115,21,14,0.6,YDR055W
1116,2901,1392,0.6757512229210343,YDR055W
1120,117,87,0.5735294117647058,YDR057W
1121,21,46,0.31343283582089554,YDR060W
1122,610,654,0.4825949367088608,YDR060W
1123,163,233,0.4116161616161616,YDR061W
1125,1562,516,0.7516843118383061,YDR062W
1126,7,32,0.1794871794871795,YDR062W
1127,604,1050,0.3651753325272068,YDR063W
1128,67062,6484,0.9118374894623772,YDR064W
1133,126,123,0.5060240963855421,YDR065W
1138,6,23,0.20689655172413796,YDR068W
1139,155,154,0.5016181229773463,YDR068W
1144,15,4,0.7894736842105263,YDR073W
1145,823,868,0.4866942637492608,YDR073W
1147,8,6,0.5714285714285714,YDR074W
1148,597,1525,0.2813383600377003,YDR074W
1150,173,86,0.667953667953668,YDR075W
1151,1,2,0.3333333333333333,YDR075W
1152,129,124,0.5098814229249012,YDR076W
1154,17,10,0.6296296296296297,YDR077W
1155,103788,43098,0.7065887831379437,YDR077W
1161,6,15,0.2857142857142857,YDR079W
1162,7,21,0.25,YDR079W
1163,183,105,0.6354166666666666,YDR079W
1164,96,52,0.6486486486486487,YDR080W
1165,136,172,0.4415584415584416,YDR082W
1166,299,260,0.5348837209302325,YDR083W
1172,4,4,0.5,YDR089W
1173,153,81,0.6538461538461539,YDR089W
1175,242,626,0.2788018433179724,YDR092W
1177,647,146,0.8158890290037831,YDR093W
1179,42,70,0.375,YDR096W
1180,44,43,0.5057471264367817,YDR096W
1181,86,111,0.4365482233502538,YDR096W
1182,19,24,0.4418604651162791,YDR096W
1185,538,1842,0.22605042016806726,YDR099W
1190,1971,942,0.6766220391349125,YDR100W
1191,46,27,0.6301369863013698,YDR103W
1192,408,201,0.6699507389162561,YDR103W
1194,23,31,0.4259259259259259,YDR106W
1197,49,92,0.3475177304964539,YDR108W
1198,242,246,0.4959016393442623,YDR110W
1199,1594,1984,0.4455002794857462,YDR115W
1201,18,24,0.42857142857142855,YDR118W
1202,818,611,0.5724282715185445,YDR119W
1203,815,95,0.8956043956043956,YDR119W-A
1204,46,98,0.3194444444444444,YDR121W
1205,315,409,0.4350828729281768,YDR122W
1206,291,366,0.4429223744292237,YDR124W
1207,19,30,0.3877551020408163,YDR124W
1208,12,6,0.6666666666666666,YDR124W
1209,31,71,0.30392156862745096,YDR124W
1210,205,191,0.5176767676767676,YDR126W
1214,3,11,0.21428571428571427,YDR127W
1215,735,1355,0.35167464114832536,YDR127W
1216,116,186,0.3841059602649007,YDR128W
1225,318,172,0.6489795918367347,YDR137W
1226,130,221,0.3703703703703704,YDR138W
1228,52,159,0.2464454976303317,YDR140W
1229,1630,1417,0.5349524122087299,YDR140W
1233,21,6,0.7777777777777778,YDR145W
1234,383,487,0.4402298850574712,YDR145W
1235,3,3,0.5,YDR145W
1237,667,112,0.8562259306803595,YDR147W
1238,113,72,0.6108108108108108,YDR147W
1239,37,29,0.5606060606060606,YDR150W
1240,199,172,0.5363881401617251,YDR150W
1241,8,19,0.2962962962962963,YDR152W
1242,482,420,0.5343680709534369,YDR152W
1243,14,12,0.5384615384615384,YDR156W
1244,6766,3532,0.6570207807341232,YDR156W
1245,9208,547,0.943926191696566,YDR158W
1248,118,103,0.5339366515837104,YDR159W
1249,260,74,0.7784431137724551,YDR160W
1250,382,205,0.6507666098807495,YDR161W
1253,16,16,0.5,YDR163W
1254,58,172,0.25217391304347825,YDR163W
1256,10,18,0.35714285714285715,YDR165W
1257,495,476,0.5097837281153449,YDR165W
1259,673,767,0.4673611111111111,YDR167W
1261,438,350,0.5558375634517766,YDR168W
1265,246,295,0.4547134935304991,YDR171W
1268,970,1636,0.37221795855717577,YDR172W
1269,6,20,0.2307692307692308,YDR174W
