ID,cap,uncap,pat1_2,Assigned_gene_name
3343,23501,13285,0.6388571739248627,YHR174W
3349,0,85,0.0,YHR175W
3352,34,28,0.5483870967741935,YHR177W
3354,59,34,0.6344086021505376,YHR178W
3355,4,4,0.5,YHR179W
3356,3058,2034,0.6005498821681068,YHR179W
3357,7,1,0.875,YHR180W
3358,14,4,0.7777777777777778,YHR180W
3359,13,7,0.65,YHR180W
3361,22,17,0.5641025641025641,YHR180W-A
3362,2298,2020,0.5321908290875406,YHR181W
3363,30,22,0.5769230769230769,YHR182W
3366,1168,959,0.5491302303714152,YHR183W
3369,501,88,0.8505942275042445,YHR187W
3370,104,86,0.5473684210526316,YHR189W
3372,7667,1695,0.8189489425336467,YHR190W
3373,491,371,0.5696055684454756,YHR192W
3374,63,95,0.3987341772151899,YHR194W
3375,263,189,0.581858407079646,YHR195W
3376,426,1034,0.29178082191780824,YHR196W
3377,194,53,0.7854251012145749,YHR197W
3378,2,1,0.6666666666666666,YHR200W
3379,504,732,0.4077669902912621,YHR200W
3381,146,13,0.9182389937106918,YHR202W
3383,42,26,0.6176470588235294,YHR204W
3384,95,220,0.3015873015873016,YHR204W
3386,319,440,0.42028985507246375,YHR205W
3387,15,42,0.2631578947368421,YHR205W
3388,212,596,0.2623762376237624,YHR206W
3389,32,19,0.6274509803921569,YHR208W
3390,2398,4270,0.3596280743851229,YHR208W
3391,0,5,0.0,YHR209W
3392,17,22,0.4358974358974359,YHR209W
3393,512,302,0.6289926289926291,YHR209W
3398,13,12,0.52,YHR211W
3403,205,489,0.2953890489913545,YHR216W
3404,425,530,0.4450261780104712,YHR216W
3407,249,104,0.7053824362606232,YJL218W
3408,2687,1016,0.7256278692951661,YJL217W
3411,386,289,0.5718518518518518,YJL213W
3412,656,545,0.5462114904246461,YJL210W
3415,253,92,0.7333333333333333,YJL209W
3419,217,147,0.5961538461538461,YJL203W
3420,116,218,0.3473053892215569,YJL201W
3423,256,331,0.4361158432708688,YJL198W
3425,172,167,0.5073746312684366,YJL197W
3428,234,90,0.7222222222222222,YJL194W
3430,465,183,0.7175925925925926,YJL193W
3431,18406,9081,0.6696256412122094,YJL191W
3433,8690,11929,0.421455938697318,YJL189W
3435,7,7,0.5,YJL186W
3436,821,801,0.5061652281134402,YJL186W
3439,34,34,0.5,YJL184W
3440,628,170,0.7869674185463659,YJL184W
3441,1147,239,0.8275613275613276,YJL183W
3442,20,49,0.2898550724637681,YJL181W
3443,9,17,0.3461538461538461,YJL179W
3444,1211,2963,0.2901293723047437,YJL179W
3445,9,6,0.6,YJL177W
3446,14259,6210,0.6966143924959696,YJL177W
3449,2341,1017,0.6971411554496725,YJL174W
3451,4404,3561,0.5529190207156309,YJL172W
3452,33,24,0.5789473684210527,YJL169W
3453,25,15,0.625,YJL169W
3454,4,0,1.0,YJL167W
3455,15,4,0.7894736842105263,YJL167W
3456,2277,647,0.7787277701778386,YJL167W
3458,22245,5535,0.800755939524838,YJL166W
3462,2,5,0.2857142857142857,YJL161W
3463,7,3,0.7,YJL161W
3464,211,111,0.65527950310559,YJL161W
3467,11709,25922,0.3111530387180782,YJL159W
3476,2,1,0.6666666666666666,YJL152W
3478,64,74,0.463768115942029,YJL150W
3479,49,155,0.24019607843137256,YJL149W
3480,4264,1538,0.7349189934505344,YJL148W
3481,3,5,0.375,YJL146W
3482,5,13,0.2777777777777778,YJL146W
3483,65,197,0.2480916030534351,YJL146W
3484,561,49,0.919672131147541,YJL145W
3485,310,410,0.4305555555555556,YJL144W
3486,4380,9303,0.32010524007893004,YJL143W
3488,435,2398,0.15354747617366749,YJL140W
3489,9,18,0.3333333333333333,YJL140W
3493,1,5,0.16666666666666666,YJL135W
3494,11,6,0.6470588235294118,YJL134W
3495,579,186,0.7568627450980392,YJL134W
3496,174,264,0.3972602739726027,YJL133W
3498,103,55,0.6518987341772152,YJL132W
3505,124,75,0.6231155778894473,YJL126W
3509,810,820,0.4969325153374233,YJL122W
3510,166,191,0.4649859943977591,YJL118W
3512,487,493,0.4969387755102041,YJL117W
3515,14,11,0.56,YJL115W
3516,0,9,0.0,YJL115W
3517,329,262,0.55668358714044,YJL115W
3518,0,7,0.0,YJL115W
3522,1,1,0.5,YJL113W
3524,27,8,0.7714285714285715,YJL112W
3525,98,47,0.6758620689655173,YJL112W
3527,1816,373,0.8296025582457743,YJL111W
3529,118,51,0.6982248520710059,YJL106W
3530,0,3,0.0,YJL106W
3531,13,1,0.9285714285714286,YJL106W
3533,4,6,0.4,YJL104W
3534,2567,1547,0.6239669421487604,YJL104W
3535,95,96,0.4973821989528796,YJL102W
3536,20,8,0.7142857142857143,YJL100W
3537,175,132,0.5700325732899023,YJL100W
3538,85,64,0.5704697986577181,YJL099W
3540,165,176,0.4838709677419355,YJL098W
3541,1349,510,0.7256589564281872,YJL097W
3542,1402,592,0.7031093279839519,YJL096W
3543,18,31,0.3673469387755102,YJL095W
3546,82,299,0.2152230971128609,YJL092W
3547,0,30,0.0,YJL089W
3548,27,6,0.8181818181818182,YJL089W
3550,311,37,0.8936781609195402,YJL088W
3552,194,104,0.6510067114093959,YJL085W
3553,65,8,0.8904109589041096,YJL083W
3554,55,54,0.5045871559633027,YJL083W
3556,3,9,0.25,YJL082W
3557,382,376,0.5039577836411611,YJL082W
3563,19,6,0.76,YJL077W-B
3564,9,17,0.3461538461538461,YJL077W-A
3565,0,2,0.0,YJL076W
3566,227,344,0.3975481611208406,YJL076W
3567,218,175,0.55470737913486,YJL073W
3568,13,13,0.5,YJL071W
3569,145,126,0.5350553505535055,YJL071W
3572,11,14,0.44,YJL062W-A
3573,1714,1556,0.5241590214067279,YJL062W-A
3574,107,139,0.4349593495934959,YJL062W
3576,378,239,0.6126418152350082,YJL061W
3577,548,706,0.4370015948963317,YJL060W
3580,130,40,0.7647058823529411,YJL059W
3586,8,10,0.4444444444444444,YJL055W
3587,1397,315,0.8160046728971962,YJL055W
3590,512,81,0.863406408094435,YJL054W
3591,150,230,0.3947368421052632,YJL053W
3593,5,13,0.2777777777777778,YJL052W
3594,6,16,0.2727272727272727,YJL052W
3595,1670,4666,0.2635732323232323,YJL052W
3597,15,35,0.3,YJL051W
3600,160,132,0.547945205479452,YJL050W
3601,169,80,0.678714859437751,YJL049W
3603,352,144,0.7096774193548387,YJL046W
3607,243,185,0.5677570093457944,YJL042W
3610,402,338,0.5432432432432432,YJL041W
3614,166,145,0.5337620578778135,YJL036W
3615,15,18,0.4545454545454545,YJL034W
3616,9,19,0.32142857142857145,YJL034W
3617,5767,2120,0.7312032458475973,YJL034W
3620,298,512,0.3679012345679013,YJL033W
3622,554,380,0.5931477516059958,YJL030W
3624,16,5,0.7619047619047619,YJL026W
3625,2294,5815,0.2828955481563695,YJL026W
3628,104,124,0.456140350877193,YJL025W
3632,136,41,0.7683615819209041,YJL019W
3634,297,267,0.526595744680851,YJL016W
3635,29,18,0.6170212765957447,YJL016W
3637,977,414,0.702372393961179,YJL014W
3642,93,344,0.2128146453089245,YJL005W
3645,7,2,0.7777777777777778,YJL003W
3646,35,25,0.5833333333333334,YJL003W
3647,166,149,0.526984126984127,YJL003W
3649,32,41,0.4383561643835616,YJL001W
3650,3012,4253,0.41459050240880935,YJL001W
3651,1206,2273,0.3466513365909744,YJR001W
3653,1160,443,0.7236431690580162,YJR002W
3656,276,93,0.7479674796747967,YJR005W
3657,943,394,0.7053103964098728,YJR006W
3658,1846,1676,0.5241340147643384,YJR007W
3659,271,210,0.5634095634095634,YJR008W
3660,51,51,0.5,YJR010W
3661,88,93,0.4861878453038674,YJR010W
3665,11,12,0.4782608695652174,YJR013W
3666,445,123,0.7834507042253521,YJR013W
3668,1989,607,0.7661787365177196,YJR014W
3669,2312,406,0.8506254598969831,YJR015W
3671,41,42,0.4939759036144578,YJR018W
3672,1,21,0.045454545454545456,YJR020W
3674,541,294,0.6479041916167665,YJR022W
3675,9,6,0.6,YJR026W
3682,230,182,0.5582524271844661,YJR032W
3685,1061,810,0.567076429716729,YJR034W
3686,77,41,0.652542372881356,YJR035W
3687,21,25,0.4565217391304348,YJR039W
3688,29,83,0.25892857142857145,YJR039W
3690,139,236,0.37066666666666653,YJR040W
3691,614,203,0.7515299877600979,YJR042W
3694,106,32,0.7681159420289855,YJR046W
3695,27,8,0.7714285714285715,YJR048W
3696,3629,967,0.7895996518711923,YJR048W
3697,1,5,0.16666666666666666,YJR050W
3698,299,83,0.7827225130890052,YJR050W
3699,204,378,0.3505154639175257,YJR051W
3700,32,63,0.3368421052631579,YJR052W
3701,46,53,0.4646464646464646,YJR053W
3702,170,221,0.43478260869565216,YJR054W
3703,62,36,0.6326530612244898,YJR055W
3704,11,7,0.6111111111111112,YJR057W
3705,750,353,0.6799637352674524,YJR057W
3707,336,158,0.680161943319838,YJR059W
3708,118,83,0.5870646766169154,YJR060W
3709,4,12,0.25,YJR061W
3710,34,11,0.7555555555555555,YJR061W
3712,1029,2213,0.3173966687230105,YJR063W
3713,1033,345,0.7496371552975326,YJR064W
3714,72,174,0.2926829268292683,YJR066W
3716,294,381,0.4355555555555555,YJR068W
3719,4,1,0.8,YJR074W
3722,8,19,0.2962962962962963,YJR075W
3723,1263,650,0.6602195504443282,YJR075W
3725,17,13,0.5666666666666667,YJR078W
3727,49,48,0.5051546391752577,YJR079W
3730,222,153,0.5920000000000001,YJR084W
3731,792,470,0.6275752773375595,YJR086W
3732,76,44,0.6333333333333333,YJR089W
3733,45,70,0.39130434782608703,YJR092W
3736,7,25,0.21875,YJR094W-A
3737,9,3,0.75,YJR094W-A
3738,34,38,0.4722222222222222,YJR094W-A
3739,23091,2842,0.8904099024409055,YJR094W-A
3741,373,371,0.5013440860215054,YJR096W
3743,375,172,0.6855575868372943,YJR097W
3744,158,422,0.2724137931034483,YJR099W
3747,669,574,0.5382139983909895,YJR101W
3748,180,352,0.3383458646616541,YJR103W
3750,81,71,0.5328947368421053,YJR105W
3751,8,2,0.8,YJR105W
3752,4828,2768,0.6355976829910479,YJR105W
3754,20,14,0.5882352941176471,YJR106W
3755,66,27,0.7096774193548387,YJR106W
3757,14,31,0.3111111111111111,YJR110W
3758,170,135,0.5573770491803278,YJR112W
3759,794,224,0.7799607072691552,YJR112W-A
3761,39,14,0.7358490566037735,YJR115W
3762,19,15,0.5588235294117647,YJR115W
3764,208,149,0.5826330532212886,YJR116W
3768,939,3774,0.19923615531508596,YJR117W
3769,1736,3649,0.3223769730733519,YJR121W
3774,154,137,0.5292096219931272,YJR122W
3776,6,13,0.3157894736842105,YJR123W
3777,27900,55218,0.33566736446978995,YJR123W
3782,12,80,0.13043478260869565,YJR128W
3787,9,16,0.36,YJR131W
3788,187,150,0.5548961424332344,YJR131W
3790,77,50,0.6062992125984252,YJR132W
3791,361,410,0.4682230869001297,YJR133W
3793,325,300,0.52,YJR135W-A
3795,17,35,0.3269230769230769,YJR138W
3798,126,121,0.5101214574898786,YJR141W
3799,311,366,0.4593796159527326,YJR142W
3801,1286,640,0.6677050882658361,YJR144W
3802,9,15,0.375,YJR146W
3803,180,311,0.3665987780040733,YJR147W
3805,1310,1169,0.5284388866478419,YJR148W
3807,37,32,0.5362318840579711,YJR149W
3810,15,5,0.75,YJR152W
3811,809,358,0.6932305055698372,YJR152W
3813,1,0,1.0,YJR153W
3817,96,191,0.3344947735191638,YJR154W
3818,43,47,0.4777777777777778,YJR155W
3821,45,20,0.6923076923076923,YKL221W
3822,67,95,0.41358024691358025,YKL221W
3827,11,6,0.6470588235294118,YKL219W
3828,15,4,0.7894736842105263,YKL219W
3829,2,1,0.6666666666666666,YKL219W
3830,571,224,0.7182389937106918,YKL219W
3835,18,10,0.6428571428571429,YKL217W
3840,1596,837,0.655980271270037,YKL216W
3841,1467,464,0.7597099948213359,YKL212W
3842,178,94,0.6544117647058824,YKL210W
3843,365,176,0.6746765249537893,YKL210W
3846,216,109,0.6646153846153846,YKL208W
3847,894,560,0.6148555708390646,YKL207W
3849,240,163,0.5955334987593052,YKL205W
3850,83,125,0.3990384615384616,YKL204W
3857,794,430,0.6486928104575164,YKL195W
3859,25,27,0.4807692307692308,YKL191W
3860,339,394,0.4624829467939973,YKL191W
3861,1395,575,0.7081218274111675,YKL190W
3862,110,48,0.6962025316455697,YKL189W
3868,70,42,0.625,YKL185W
3869,181,211,0.46173469387755106,YKL185W
3872,928,385,0.7067783701447068,YKL184W
3873,113,144,0.4396887159533074,YKL183W
3874,2,0,1.0,YKL183W
3875,730,433,0.6276870163370594,YKL182W
3876,4292,1355,0.7600495838498318,YKL182W
3877,105,78,0.5737704918032787,YKL182W
3883,851,752,0.5308796007485964,YKL181W
3885,3,7,0.3,YKL180W
3886,16537,19905,0.4537895834476703,YKL180W
3890,1480,750,0.6636771300448431,YKL175W
3892,90,82,0.5232558139534884,YKL173W
3894,1281,504,0.7176470588235294,YKL172W
3897,37,71,0.3425925925925926,YKL171W
3898,764,1158,0.3975026014568158,YKL170W
3903,75,241,0.2373417721518987,YKL163W
3904,4155,1079,0.7938479174627436,YKL163W
3911,1989,1993,0.4994977398292316,YKL160W
3913,2,7,0.2222222222222222,YKL157W
3914,19,25,0.4318181818181818,YKL157W
3915,273,65,0.8076923076923077,YKL157W
3918,0,17,0.0,YKL156W
3919,14990,18273,0.4506508733427532,YKL156W
3921,892,1341,0.3994626063591581,YKL154W
3922,10,9,0.5263157894736842,YKL153W
3925,18,20,0.4736842105263158,YKL150W
3930,189,302,0.38492871690427705,YKL146W
3933,1458,1399,0.5103255162758138,YKL145W
3934,14,0,1.0,YKL143W
3935,1101,251,0.8143491124260355,YKL143W
3936,1313,2653,0.3310640443772063,YKL142W
3937,11,4,0.7333333333333333,YKL141W
3938,1758,846,0.6751152073732719,YKL141W
3939,149,140,0.5155709342560554,YKL140W
3940,33,103,0.2426470588235294,YKL139W
3941,1550,345,0.8179419525065963,YKL137W
3942,31,40,0.4366197183098591,YKL136W
3946,12,8,0.6,YKL131W
3955,17,22,0.4358974358974359,YKL127W
3956,467,310,0.6010296010296011,YKL127W
3958,763,232,0.7668341708542713,YKL126W
3959,37,64,0.3663366336633663,YKL126W
3960,136,174,0.4387096774193549,YKL125W
3961,67,69,0.4926470588235294,YKL124W
3963,56,98,0.3636363636363637,YKL121W
3965,1831,289,0.8636792452830189,YKL120W
3967,3074,1360,0.6932792061344158,YKL117W
3972,25,10,0.7142857142857143,YKL112W
3973,7,4,0.6363636363636364,YKL112W
3974,96,93,0.5079365079365079,YKL112W
3977,28,9,0.7567567567567568,YKL109W
3978,656,250,0.7240618101545254,YKL109W
3980,86,86,0.5,YKL108W
3981,24,15,0.6153846153846154,YKL107W
3984,584,341,0.6313513513513513,YKL106W
3989,249,248,0.5010060362173038,YKL101W
3990,200,177,0.5305039787798409,YKL098W
3991,15575,25360,0.3804812507634054,YKL096W-A
3994,6,2,0.75,YKL096W
3995,16491,2715,0.8586379256482349,YKL096W
3998,80,67,0.54421768707483,YKL095W
3999,661,136,0.8293601003764115,YKL094W
4000,75,61,0.5514705882352942,YKL093W
4002,2,8,0.2,YKL090W
4003,60,50,0.5454545454545454,YKL090W
4005,12,13,0.48,YKL089W
4006,37,14,0.7254901960784313,YKL089W
4009,36,66,0.35294117647058826,YKL088W
4010,5,7,0.4166666666666667,YKL086W
4011,124,100,0.5535714285714286,YKL086W
4012,1656,401,0.8050559066601848,YKL085W
4013,524,210,0.7138964577656676,YKL084W
4014,22,23,0.4888888888888889,YKL081W
4015,12975,11907,0.5214612973233663,YKL081W
4019,1511,1213,0.5546989720998532,YKL080W
4021,118,203,0.36760124610591904,YKL079W
4023,57,144,0.2835820895522388,YKL078W
4024,518,728,0.4157303370786517,YKL077W
4025,294,279,0.5130890052356021,YKL073W
4028,133,45,0.7471910112359551,YKL072W
4030,25,20,0.5555555555555556,YKL071W
4031,15,11,0.5769230769230769,YKL071W
4032,78,40,0.6610169491525424,YKL071W
4033,352,132,0.7272727272727273,YKL069W
4034,792,1176,0.4024390243902439,YKL068W-A
4035,153,211,0.4203296703296704,YKL068W
4036,30,13,0.6976744186046512,YKL068W
4038,8,17,0.32,YKL067W
4039,1921,4340,0.3068199968056221,YKL067W
4040,35,57,0.3804347826086957,YKL066W
4041,1,19,0.05,YKL066W
4042,5,8,0.38461538461538464,YKL065W-A
4043,38,29,0.5671641791044776,YKL065W-A
4044,207,228,0.4758620689655173,YKL064W
4045,127,120,0.5141700404858299,YKL064W
4050,87,71,0.5506329113924051,YKL062W
4051,295,174,0.6289978678038379,YKL062W
4052,224,490,0.3137254901960784,YKL061W
4055,2330,1232,0.6541268950028074,YKL058W
4056,45,44,0.5056179775280899,YKL053W
4058,120,79,0.6030150753768844,YKL051W
4059,641,528,0.5483319076133447,YKL051W
4065,38,108,0.2602739726027397,YKL047W
4066,5,8,0.38461538461538464,YKL045W
4067,178,194,0.478494623655914,YKL045W
4069,5,1,0.8333333333333334,YKL044W
4070,23,14,0.6216216216216216,YKL044W
4071,336,270,0.5544554455445545,YKL043W
4072,112,90,0.5544554455445545,YKL042W
4073,49,32,0.6049382716049383,YKL042W
4074,195,49,0.7991803278688525,YKL041W
4078,24,23,0.5106382978723404,YKL039W
4079,1162,1789,0.3937648254828872,YKL039W
4080,236,114,0.6742857142857143,YKL038W
4081,16,26,0.3809523809523809,YKL038W
4082,35,56,0.38461538461538464,YKL038W
4083,2123,1878,0.5306173456635841,YKL035W
4085,155,66,0.7013574660633484,YKL034W
4086,751,562,0.571972581873572,YKL033W-A
4087,88,42,0.676923076923077,YKL033W
4088,24,33,0.42105263157894735,YKL031W
4089,177,115,0.6061643835616438,YKL028W
4090,211,61,0.7757352941176471,YKL027W
4092,210,128,0.621301775147929,YKL023W
4094,0,2,0.0,YKL019W
4095,146,159,0.4786885245901639,YKL019W
4096,298,307,0.4925619834710744,YKL018W
4098,206,182,0.5309278350515464,YKL015W
4100,264,78,0.7719298245614035,YKL012W
4102,1748,5441,0.24314925580748364,YKL009W
4104,2448,714,0.7741935483870968,YKL007W
4105,166,35,0.8258706467661692,YKL006W
4106,10276,40167,0.20371508435263566,YKL006W
4107,907,143,0.8638095238095238,YKL004W
4110,1005,360,0.7362637362637363,YKL002W
4112,77,202,0.2759856630824373,YKR002W
4113,539,455,0.5422535211267606,YKR003W
4116,873,719,0.5483668341708543,YKR007W
4118,279,106,0.7246753246753247,YKR008W
4126,6552,2082,0.7588603196664351,YKR013W
4131,237,334,0.415061295971979,YKR016W
4132,9,13,0.4090909090909091,YKR020W
4133,346,192,0.6431226765799256,YKR020W
4135,139,76,0.6465116279069767,YKR021W
4136,131,178,0.4239482200647249,YKR023W
4138,706,263,0.7285861713106295,YKR025W
4139,138,112,0.552,YKR027W
4141,458,91,0.8342440801457195,YKR028W
4142,32,27,0.5423728813559322,YKR030W
4143,826,1032,0.4445640473627557,YKR030W
4144,342,238,0.5896551724137931,YKR034W
4145,2890,691,0.8070371404635577,YKR035W-A
4146,34,23,0.5964912280701754,YKR039W
4147,36,12,0.75,YKR039W
4148,3063,681,0.8181089743589743,YKR039W
4153,96,28,0.7741935483870968,YKR041W
4154,1784,1664,0.5174013921113689,YKR042W
4156,164,220,0.4270833333333333,YKR044W
4158,100,38,0.7246376811594203,YKR050W
4159,14,9,0.6086956521739131,YKR050W
4160,188,31,0.8584474885844748,YKR051W
4165,173,305,0.3619246861924686,YKR055W
4167,6859,954,0.8778958146678613,YKR057W
4168,87,98,0.4702702702702703,YKR058W
4170,5472,5221,0.5117366501449546,YKR059W
4171,190,114,0.625,YKR060W
4172,227,435,0.3429003021148036,YKR061W
4174,271,290,0.483065953654189,YKR062W
4175,65,64,0.5038759689922481,YKR064W
4176,0,9,0.0,YKR067W
4177,273,586,0.3178114086146682,YKR067W
4180,76,39,0.6608695652173913,YKR069W
4181,295,318,0.4812398042414356,YKR070W
4185,20,6,0.7692307692307693,YKR074W
4186,902,1463,0.3813953488372093,YKR074W
4188,4,0,1.0,YKR076W
4189,3,3,0.5,YKR076W
4190,1,3,0.25,YKR076W
4191,120,270,0.3076923076923077,YKR076W
4194,152,252,0.3762376237623761,YKR077W
4196,98,59,0.6242038216560509,YKR078W
4198,212,180,0.5408163265306123,YKR080W
4199,237,212,0.5278396436525612,YKR082W
4201,15,74,0.16853932584269662,YKR086W
4203,44,146,0.23157894736842105,YKR090W
4206,6,7,0.4615384615384616,YKR091W
4207,40,20,0.6666666666666666,YKR091W
4208,3066,647,0.8257473740910315,YKR091W
4210,29,2,0.935483870967742,YKR093W
4211,2340,898,0.7226683137739345,YKR093W
4214,12,55,0.1791044776119403,YKR095W
4215,3,4,0.42857142857142855,YKR095W
4216,179,297,0.3760504201680672,YKR095W
4217,753,851,0.4694513715710723,YKR095W-A
4218,57,99,0.36538461538461536,YKR096W
4219,5,8,0.38461538461538464,YKR096W
4220,41,77,0.3474576271186441,YKR096W
4222,7,7,0.5,YKR097W
4226,43,79,0.3524590163934426,YKR099W
4227,18,51,0.2608695652173913,YKR101W
4234,19,35,0.35185185185185186,YKR106W
4235,10,15,0.4,YKR106W
4238,107,54,0.6645962732919255,YLL061W
4241,89,124,0.4178403755868544,YLL058W
4246,24,10,0.7058823529411765,YLL055W
4247,28,10,0.7368421052631579,YLL055W
4248,27,21,0.5625,YLL055W
4249,37,27,0.578125,YLL055W
4252,106,83,0.5608465608465608,YLL049W
4253,11,24,0.3142857142857143,YLL047W
4254,150,145,0.5084745762711864,YLL043W
4256,141,136,0.5090252707581228,YLL035W
4259,182,138,0.56875,YLL033W
4260,86,391,0.18029350104821806,YLL029W
4262,762,316,0.7068645640074211,YLL028W
4263,28,9,0.7567567567567568,YLL028W
4266,315,421,0.4279891304347826,YLL027W
4267,37,28,0.5692307692307692,YLL027W
4269,3738,2933,0.5603357817418678,YLL026W
4275,41,28,0.5942028985507246,YLL025W
4276,7,22,0.2413793103448276,YLL025W
4277,22,21,0.5116279069767442,YLL025W
4279,1,2,0.3333333333333333,YLL021W
4280,149,87,0.6313559322033898,YLL021W
4284,453,151,0.75,YLL015W
4286,3102,479,0.8662384808712651,YLL014W
4287,280,240,0.5384615384615384,YLL012W
4289,187,592,0.2400513478818999,YLL011W
4293,1356,1096,0.5530179445350734,YLL008W
4295,209,576,0.2662420382165605,YLL006W
4296,134,85,0.6118721461187214,YLL004W
4297,47,186,0.2017167381974249,YLL003W
4299,204,63,0.7640449438202247,YLL002W
4300,168,160,0.5121951219512195,YLL001W
4303,6,5,0.5454545454545454,YLR005W
4304,76,343,0.18138424821002386,YLR005W
4305,6,22,0.21428571428571427,YLR007W
4306,652,212,0.7546296296296297,YLR007W
4307,1708,2016,0.4586466165413534,YLR009W
4309,93,104,0.4720812182741117,YLR011W
4310,3,2,0.6,YLR015W
4311,384,46,0.8930232558139535,YLR015W
4312,873,1066,0.4502320783909232,YLR017W
4315,631,945,0.4003807106598985,YLR019W
4316,5,25,0.16666666666666666,YLR019W
4317,899,332,0.7303005686433793,YLR021W
4320,2,2,0.5,YLR025W
4321,9,14,0.39130434782608703,YLR025W
4322,1188,563,0.6784694460308395,YLR025W
4328,23,14,0.6216216216216216,YLR031W
4329,26,20,0.5652173913043478,YLR032W
4331,427,83,0.8372549019607843,YLR033W
4338,9,24,0.2727272727272727,YLR041W
4339,8,17,0.32,YLR041W
4345,50537,28537,0.6391102005716165,YLR048W
4350,199,293,0.4044715447154472,YLR052W
4353,14,33,0.2978723404255319,YLR056W
4354,5747,2232,0.7202656974558216,YLR056W
4356,163,225,0.4201030927835052,YLR057W
4360,2,2,0.5,YLR060W
4361,4,6,0.4,YLR060W
4362,1292,1117,0.5363221253632212,YLR060W
4363,11709,8905,0.5680120306587756,YLR061W
4364,4,128,0.030303030303030307,YLR063W
4366,699,406,0.6325791855203621,YLR064W
4367,1078,1789,0.3760027903732125,YLR066W
4368,1056,2426,0.3032739804709937,YLR068W
4374,128,90,0.5871559633027523,YLR072W
4376,6,15,0.2857142857142857,YLR075W
4377,26,126,0.17105263157894735,YLR075W
4378,26790,16126,0.6242427066828222,YLR075W
4380,96,83,0.5363128491620112,YLR077W
4381,523,619,0.457968476357268,YLR079W
4382,27,27,0.5,YLR080W
4385,19,47,0.2878787878787879,YLR086W
4388,7,1,0.875,YLR088W
4389,1007,430,0.7007654836464857,YLR088W
4390,98,251,0.2808022922636103,YLR090W
4392,105,43,0.7094594594594594,YLR091W
4394,5,4,0.5555555555555556,YLR092W
4395,1,7,0.125,YLR092W
4397,10,121,0.07633587786259542,YLR096W
4400,144,194,0.4260355029585799,YLR099W-A
4401,5,5,0.5,YLR100W
4402,2712,3782,0.4176162611641515,YLR100W
4407,37,31,0.5441176470588235,YLR104W
4408,944,378,0.7140695915279879,YLR104W
4409,83,238,0.2585669781931464,YLR107W
4411,6,23,0.20689655172413796,YLR109W
4412,12088,3157,0.7929157100688751,YLR109W
4414,18,64,0.2195121951219512,YLR112W
4416,118,34,0.7763157894736842,YLR113W
4417,91,102,0.4715025906735752,YLR113W
4418,414,595,0.4103072348860258,YLR113W
4423,107,62,0.6331360946745562,YLR115W
4424,140,126,0.5263157894736842,YLR116W
4425,480,445,0.5189189189189191,YLR119W
4427,49,96,0.33793103448275863,YLR120W-A
4428,13,19,0.40625,YLR120W-A
4429,70,36,0.660377358490566,YLR120W-A
4439,390,111,0.7784431137724551,YLR128W
4440,638,399,0.6152362584378014,YLR129W
4444,1,2,0.3333333333333333,YLR133W
4445,9,5,0.6428571428571429,YLR133W
4446,119,64,0.6502732240437158,YLR133W
4447,122,11,0.9172932330827068,YLR134W
4449,74,27,0.7326732673267327,YLR135W
4451,157,168,0.4830769230769231,YLR137W
4454,117,301,0.2799043062200957,YLR138W
4455,52,39,0.5714285714285714,YLR138W
4456,22,29,0.4313725490196079,YLR140W
4457,133,156,0.4602076124567474,YLR141W
4458,149,74,0.6681614349775785,YLR142W
4459,1181,739,0.6151041666666667,YLR142W
4460,7,43,0.14,YLR143W
4461,6,0,1.0,YLR145W
4462,0,4,0.0,YLR145W
4463,219,81,0.73,YLR145W
4464,1511,543,0.7356377799415774,YLR146W-A
4465,204,68,0.75,YLR148W
4467,7456,5100,0.593819687798662,YLR150W
4480,49,44,0.5268817204301075,YLR164W
4481,17,25,0.4047619047619048,YLR164W
4482,113,47,0.70625,YLR164W
4485,9,6,0.6,YLR167W
4486,11510,18689,0.3811384482929898,YLR167W
4487,5,15,0.25,YLR171W
4490,127,162,0.4394463667820069,YLR173W
4491,4,4,0.5,YLR174W
4492,28,24,0.5384615384615384,YLR174W
4493,1094,1521,0.4183556405353728,YLR175W
4497,21,33,0.3888888888888889,YLR177W
4498,335,103,0.7648401826484018,YLR177W
4501,44,29,0.6027397260273972,YLR180W
4502,12329,262,0.9791914859820506,YLR180W
4505,106,92,0.5353535353535354,YLR182W
4507,30,13,0.6976744186046512,YLR185W
4508,32172,8511,0.7907971388540668,YLR185W
4509,1030,1869,0.3552949292859607,YLR186W
4510,74,54,0.578125,YLR187W
4511,44,116,0.275,YLR187W
4512,365,114,0.7620041753653445,YLR188W
4514,17,28,0.37777777777777777,YLR190W
4515,691,385,0.6421933085501859,YLR190W
4516,26,81,0.2429906542056075,YLR190W
4519,222,75,0.7474747474747475,YLR191W
4525,1213,317,0.7928104575163398,YLR196W
4526,5305,2105,0.7159244264507423,YLR197W
4528,1055,986,0.5169034786869182,YLR200W
4530,3238,122,0.9636904761904762,YLR204W
4531,23,85,0.21296296296296294,YLR206W
4532,14,7,0.6666666666666666,YLR206W
4533,808,208,0.7952755905511811,YLR206W
4534,14,7,0.6666666666666666,YLR206W
4536,105,111,0.4861111111111111,YLR207W
4537,567,600,0.4858611825192802,YLR208W
4538,136,231,0.37057220708446864,YLR210W
4539,1126,1618,0.4103498542274053,YLR214W
4542,11,16,0.4074074074074074,YLR219W
