ID,cap,uncap,wt2,Assigned_gene_name
980,172,89,0.6590038314176245,YDL058W
981,16,24,0.4,YDL057W
984,93,31,0.75,YDL056W
987,1095,944,0.5370279548798429,YDL051W
990,49,10,0.8305084745762712,YDL047W
991,433,100,0.8123827392120075,YDL047W
992,6128,2983,0.6725935682142465,YDL046W
993,1413,505,0.7367049009384776,YDL045W-A
1003,72,29,0.7128712871287128,YDL031W
1005,106,18,0.8548387096774194,YDL030W
1007,654,146,0.8175,YDL029W
1010,22,5,0.8148148148148148,YDL026W
1011,7,7,0.5,YDL025W-A
1014,1,457,0.002183406113537118,YDL022W
1015,21,6,0.7777777777777778,YDL021W
1017,115,33,0.777027027027027,YDL017W
1019,1249,839,0.5981800766283525,YDL014W
1021,112,78,0.5894736842105263,YDL013W
1022,23,2,0.92,YDL010W
1023,265,208,0.5602536997885835,YDL010W
1026,828,297,0.736,YDL008W
1028,943,262,0.7825726141078838,YDL007W
1030,242,101,0.7055393586005831,YDL006W
1032,1,0,1.0,YDL004W
1033,4385,4686,0.4834086649762981,YDL004W
1034,10,13,0.43478260869565216,YDL003W
1035,160,37,0.8121827411167513,YDL003W
1036,83,36,0.6974789915966386,YDL001W
1039,1972,1754,0.5292538915727322,YDR002W
1041,481,182,0.7254901960784313,YDR003W
1042,6,13,0.3157894736842105,YDR003W-A
1043,1,3,0.25,YDR003W-A
1044,8,22,0.26666666666666666,YDR004W
1045,78,45,0.6341463414634146,YDR004W
1047,74,10,0.8809523809523809,YDR007W
1048,59,25,0.7023809523809523,YDR007W
1050,8,1,0.8888888888888888,YDR009W
1051,5,2,0.7142857142857143,YDR009W
1054,514,66,0.8862068965517241,YDR011W
1055,1,0,1.0,YDR011W
1056,33,18,0.6470588235294118,YDR011W
1058,32,17,0.6530612244897959,YDR012W
1059,2,0,1.0,YDR012W
1060,12132,3481,0.7770447703836546,YDR012W
1062,0,83,0.0,YDR013W
1063,228,71,0.7625418060200669,YDR013W
1064,101,32,0.7593984962406015,YDR014W
1065,5,1,0.8333333333333334,YDR014W-A
1073,4,0,1.0,YDR021W
1074,62,41,0.6019417475728155,YDR021W
1075,3229,1230,0.7241533976227854,YDR023W
1076,11,8,0.5789473684210527,YDR025W
1077,18846,9376,0.6677769116292255,YDR025W
1080,467,63,0.8811320754716981,YDR031W
1083,35,5,0.875,YDR033W
1084,7805,13276,0.37023860348180826,YDR033W
1089,1,245,0.0040650406504065045,YDR034W-B
1090,43,22,0.6615384615384615,YDR034W-B
1091,311,298,0.5106732348111659,YDR035W
1093,33,26,0.559322033898305,YDR037W
1094,2315,1557,0.5978822314049587,YDR037W
1096,408,337,0.5476510067114094,YDR041W
1104,115,65,0.6388888888888888,YDR044W
1105,212,67,0.7598566308243727,YDR044W
1106,7,4,0.6363636363636364,YDR047W
1107,872,113,0.8852791878172589,YDR047W
1108,619,161,0.7935897435897435,YDR047W
1110,85,43,0.6640625,YDR049W
1115,4,4,0.5,YDR055W
1116,1113,267,0.8065217391304348,YDR055W
1120,89,44,0.6691729323308271,YDR057W
1121,4,9,0.3076923076923077,YDR060W
1122,634,297,0.6809881847475833,YDR060W
1123,179,202,0.4698162729658792,YDR061W
1125,1968,454,0.8125516102394715,YDR062W
1126,5,11,0.3125,YDR062W
1127,422,610,0.40891472868217055,YDR063W
1128,93911,4733,0.9520193828311908,YDR064W
1133,88,45,0.6616541353383458,YDR065W
1138,11,5,0.6875,YDR068W
1139,126,41,0.7544910179640718,YDR068W
1144,30,7,0.8108108108108109,YDR073W
1145,453,215,0.6781437125748503,YDR073W
1147,6,0,1.0,YDR074W
1148,231,307,0.42936802973977695,YDR074W
1150,196,81,0.7075812274368231,YDR075W
1151,4,0,1.0,YDR075W
1152,68,22,0.7555555555555555,YDR076W
1154,25,8,0.7575757575757576,YDR077W
1155,12045,1597,0.8829350535112154,YDR077W
1162,6,2,0.75,YDR079W
1163,240,101,0.7038123167155426,YDR079W
1164,59,25,0.7023809523809523,YDR080W
1165,60,41,0.594059405940594,YDR082W
1166,385,77,0.8333333333333334,YDR083W
1172,5,2,0.7142857142857143,YDR089W
1173,72,32,0.6923076923076923,YDR089W
1175,439,545,0.44613821138211385,YDR092W
1177,605,78,0.8857979502196194,YDR093W
1179,18,24,0.42857142857142855,YDR096W
1180,13,5,0.7222222222222222,YDR096W
1181,99,54,0.6470588235294118,YDR096W
1182,27,4,0.8709677419354839,YDR096W
1185,961,1545,0.38347964884277735,YDR099W
1190,1127,254,0.8160753077480087,YDR100W
1191,30,8,0.7894736842105263,YDR103W
1192,264,60,0.8148148148148148,YDR103W
1194,22,17,0.5641025641025641,YDR106W
1197,59,45,0.5673076923076923,YDR108W
1198,280,85,0.7671232876712328,YDR110W
1199,1643,991,0.6237661351556568,YDR115W
1201,26,13,0.6666666666666666,YDR118W
1202,1362,467,0.7446692181519956,YDR119W
1203,152,11,0.9325153374233128,YDR119W-A
1204,63,102,0.3818181818181817,YDR121W
1205,231,123,0.652542372881356,YDR122W
1206,72,51,0.5853658536585366,YDR124W
1207,21,14,0.6,YDR124W
1208,1,0,1.0,YDR124W
1209,21,27,0.4375,YDR124W
1210,98,34,0.7424242424242424,YDR126W
1214,19,9,0.6785714285714286,YDR127W
1215,538,464,0.5369261477045908,YDR127W
1216,95,75,0.5588235294117647,YDR128W
1225,150,25,0.8571428571428571,YDR137W
1226,127,121,0.5120967741935484,YDR138W
1228,17,30,0.3617021276595745,YDR140W
1229,1171,272,0.8115038115038115,YDR140W
1233,2,2,0.5,YDR145W
1234,325,196,0.6238003838771593,YDR145W
1237,47,2,0.9591836734693876,YDR147W
1238,81,28,0.7431192660550459,YDR147W
1239,4,3,0.5714285714285714,YDR150W
1240,237,103,0.6970588235294117,YDR150W
1241,0,1,0.0,YDR152W
1242,526,193,0.7315716272600834,YDR152W
1243,8,1,0.8888888888888888,YDR156W
1244,4031,1113,0.7836314152410575,YDR156W
1245,7712,256,0.9678714859437751,YDR158W
1248,119,44,0.7300613496932515,YDR159W
1249,102,19,0.8429752066115702,YDR160W
1250,487,121,0.8009868421052632,YDR161W
1253,1,0,1.0,YDR163W
1254,71,63,0.5298507462686567,YDR163W
1256,2,3,0.4,YDR165W
1257,570,339,0.6270627062706271,YDR165W
1259,690,266,0.7217573221757322,YDR167W
1261,417,154,0.7302977232924693,YDR168W
1265,117,79,0.5969387755102041,YDR171W
1268,850,686,0.5533854166666666,YDR172W
1269,8,16,0.3333333333333333,YDR174W
1270,2083,98,0.9550664832645576,YDR174W
1273,107,53,0.66875,YDR176W
1274,872,333,0.7236514522821577,YDR177W
1276,916,944,0.4924731182795699,YDR178W
1277,86,11,0.8865979381443299,YDR179W-A
1278,127,17,0.8819444444444444,YDR180W
1279,336,282,0.5436893203883495,YDR182W
1280,263,58,0.8193146417445483,YDR183W
1282,7,3,0.7,YDR188W
1283,10,6,0.625,YDR188W
1284,1288,681,0.6541391569324531,YDR188W
1286,186,115,0.6179401993355482,YDR189W
1287,30,8,0.7894736842105263,YDR191W
1289,64,15,0.810126582278481,YDR195W
1290,0,1,0.0,YDR195W
1293,109,64,0.630057803468208,YDR197W
1294,294,101,0.7443037974683544,YDR201W
1295,107,102,0.5119617224880383,YDR204W
1296,206,179,0.535064935064935,YDR205W
1297,240,108,0.6896551724137931,YDR206W
1298,13,18,0.41935483870967744,YDR206W
1299,335,39,0.8957219251336899,YDR208W
1300,11,8,0.5789473684210527,YDR210W
1301,2932,649,0.8187657079028204,YDR210W
